msoa11cd,house_price_median_yrto_dec_95,house_price_median_yrto_sep_21,house_price_mean_median_1995to2000,house_price_mean_median_2017to2021
E02003185,59950,419000,72886.84210526316,334367.1052631579
E02003186,46500,264000,55621.05263157895,224340.7894736842
E02003187,47500,308750,58744.73684210526,261498.68421052632
E02003188,43000,222000,51919.73684210526,185176.31578947368
E02003189,60000,303500,71043.42105263157,262157.8947368421
E02003190,35000,190000,40650,161730.26315789475
E02003191,79775,475000,95565.13157894737,394960.5263157895
E02003192,46000,216000,56378.94736842105,191092.1052631579
E02006883,48000,220000,55640.78947368421,196031.57894736843
E02006885,55000,274000,68846.05263157895,248776.31578947368
E02004236,55250,381500,81822.36842105263,332944.7368421053
E02004237,65000,425000,91779.1052631579,377368.4210526316
E02004238,80850,385000,99151.31578947368,360231.05263157893
E02004239,71500,400000,88090.78947368421,380826.3157894737
E02004240,58250,277500,66850,263209.2105263158
E02004241,59250,350000,74957.8947368421,315607.63157894736
E02004242,82500,480000,101557.86842105263,417738.15789473685
E02003194,76000,415000,99650,387418.4210526316
E02003195,57500,295000,63728.94736842105,275960.5263157895
E02003196,91500,452500,108761.84210526316,402881.5789473684
E02003197,68500,326500,73964.47368421052,296917.1052631579
E02003198,51500,278000,58457.89473684211,264627.1052631579
E02003199,55000,291000,63965.78947368421,267876.3157894737
E02003200,52000,283750,61040.78947368421,255336.84210526315
E02003201,50500,282000,62465.78947368421,261717.1052631579
E02003202,57350,317500,74091.97368421052,272968.4210526316
E02003203,51000,295000,62519.73684210526,263853.94736842107
E02003204,57000,315000,68886.84210526316,281597.36842105264
E02003205,58500,325500,73131.52631578948,297500
E02003206,64000,440000,84469.73684210527,365222.36842105264
E02003207,50000,308000,61685.10526315789,255985.52631578947
E02003208,58000,274650,68818.42105263157,247447.36842105264
E02003209,51250,292500,65343.42105263158,266853.94736842107
E02003210,79725,475000,93590.78947368421,407389.7894736842
E02003211,110000,550000,141342.1052631579,475763.15789473685
E02003012,44625,250000,50763.15789473684,229825
E02003013,42000,258000,43275,237842.1052631579
E02003014,40500,231000,43091.05263157895,206220.05263157896
E02003015,54500,372500,62787.89473684211,323591.05263157893
E02003016,42940,285000,51587.36842105263,248380.52631578947
E02003017,70250,495000,85959.21052631579,405039.4736842105
E02003018,55000,340000,61237.5,315220
E02003019,42000,264000,48517.10526315789,225197.36842105264
E02003020,83125,553875,109000,533467.1052631579
E02003021,55000,396000,64422.10526315789,340552.63157894736
E02003022,84500,572500,112134.21052631579,542092.1052631579
E02003023,52500,284250,66622.36842105263,260997.36842105264
E02003024,45500,295500,58396.97368421053,270443.2894736842
E02003025,43250,291000,49018.15789473684,261776.31578947368
E02003026,98000,560000,119822.36842105263,562086.4736842106
E02003027,59900,480000,79152.63157894737,422193.0263157895
E02003028,78000,560000,101959.21052631579,540210.5263157894
E02003029,40000,255000,47578.15789473684,239330.13157894736
E02003030,40000,276500,47597.36842105263,252736.05263157896
E02003031,69250,506750,85969.55263157895,410137.3157894737
E02003032,43750,270000,48627.63157894737,239696.7105263158
E02003033,68000,475000,82509.21052631579,395424
E02003034,38500,353000,49089.34210526316,290666.3157894737
E02003036,59950,324000,70280.26315789473,303398.6842105263
E02003037,65500,426750,85372.36842105263,386592.1052631579
E02003038,39995,251000,46362.89473684211,226117.1052631579
E02003039,39975,275000,44507.76315789474,232986.84210526315
E02003040,33000,285000,37926.55263157895,253443.2894736842
E02003041,75000,451000,93204.31578947368,448390.7894736842
E02003043,69000,349975,84461.84210526316,321351.3157894737
E02003044,45000,270000,53024.07894736842,241368.2894736842
E02003045,69000,395000,83989.8947368421,363782.8947368421
E02003046,42000,280000,48449.73684210526,267460.5263157895
E02003047,47000,427500,57990.78947368421,358314.4736842105
E02003048,38725,340000,44670.78947368421,306094.7368421053
E02003049,43000,285000,49115.65789473684,255444.34210526315
E02003050,39200,295000,44128.94736842105,253617.05263157896
E02003051,41500,355000,48022.10526315789,306563.15789473685
E02003052,41500,345000,48952.63157894737,326057.8947368421
E02003053,46600,396000,56511.31578947369,319434.2105263158
E02003054,46000,317500,54649.73684210526,269171.05263157893
E02003055,36975,257000,39728.81578947369,219880.3947368421
E02003056,26000,215000,31811.184210526317,197513.15789473685
E02003057,47500,305000,55815.52631578947,272471.05263157893
E02003058,45000,250000,49285.26315789474,226363.15789473685
E02003059,50000,270000,54158.94736842105,237469.86842105264
E02003060,50000,266500,57633.68421052631,244814.47368421053
E02003061,41000,222000,41980.26315789474,206789.2105263158
E02003062,36500,220500,39364.21052631579,195574.86842105264
E02003063,51850,275000,61906.31578947369,256684.26315789475
E02003064,31995,208000,35541.57894736842,186498.55263157896
E02006887,41500,230000,47263.44736842105,220011.84210526315
E02006888,28571,302500,34366.63157894737,277012.63157894736
E02006889,27500,255000,33947.36842105263,227693.13157894736
E02006890,32000,333025,36978.94736842105,281131.5789473684
E02004600,48500,242000,56018.15789473684,208931.57894736843
E02004601,75000,382500,90024.86842105263,348631.1842105263
E02004602,47000,224500,49981.18421052631,195342.1052631579
E02004603,46200,233750,50399.86842105263,202764.47368421053
E02004604,43497.5,204250,49939.07894736842,180486.84210526315
E02004605,44000,248250,49978.68421052631,206110.3947368421
E02004606,46000,250000,52456.55263157895,244638.15789473685
E02004607,53700,315000,66764.47368421052,276634.8157894737
E02004608,58500,352000,73088,292631.36842105264
E02004609,55500,315250,75267.1052631579,270105.2631578947
E02004610,66000,375000,76695.1052631579,325105
E02004611,64497.5,390000,80406.31578947368,317974.4736842105
E02004612,60000,285000,67957.36842105263,262959.2105263158
E02004613,81000,490000,98832.8947368421,464263.15789473685
E02004614,73750,485000,93157.8947368421,440610.63157894736
E02003931,48000,314750,61303.94736842105,269099.6052631579
E02003932,59999.5,365000,70168.3947368421,302804.0263157895
E02003933,45000,296997,59500,251299.84210526315
E02003934,51000,262475,67493.42105263157,236340.7894736842
E02003935,46000,206000,46304.60526315789,179711.84210526315
E02003936,56475,305000,66997.36842105263,254118.15789473685
E02003937,68500,570000,85268.42105263157,465434.2105263158
E02003938,60000,430000,74201.31578947368,368497.36842105264
E02003939,46000,288500,61009.60526315789,260855.26315789475
E02003892,54625,259000,60071.05263157895,227942.1052631579
E02003940,59995,360000,75290.52631578948,305669.7368421053
E02003893,50250,295000,59893.42105263158,230907.8947368421
E02003894,44000,217000,49065.78947368421,188210.52631578947
E02003941,37000,225000,50188.15789473684,193892.1052631579
E02003942,36000,178975,40990.52631578947,168426.31578947368
E02003895,48387.5,208750,51565.13157894737,188084.07894736843
E02003896,38375,215000,48475,168890.65789473685
E02003952,50000,280000,57321.05263157895,251926.26315789475
E02003953,43950,256000,50752.63157894737,208192.1052631579
E02003954,53500,320000,62813.15789473684,259513.15789473685
E02003955,50500,288475,58941.97368421053,235573.68421052632
E02003897,65000,280000,66794.71052631579,235931.57894736843
E02003898,67000,340000,74663.15789473684,278500
E02003956,39000,190000,44977.63157894737,174210.52631578947
E02003899,52000,216250,51929.94736842105,189894.73684210525
E02003900,51225,224750,53328.89473684211,193592.1052631579
E02003957,38250,240000,45822.36842105263,194152.63157894736
E02003901,59500,292500,67615.78947368421,252288.55263157896
E02003902,45375,178000,48438.15789473684,160223.68421052632
E02003958,39950,197000,45278.94736842105,171566.44736842104
E02003959,39750,185000,44607.89473684211,169530.81578947368
E02003905,44545,285250,52749.60526315789,251140.7894736842
E02003906,51500,377000,62373.68421052631,302209.2105263158
E02003903,56800,240000,57272.36842105263,205315.7894736842
E02003960,52000,377500,62730.52631578947,280947.36842105264
E02003961,46250,270000,58427.63157894737,232605
E02003904,54500,292500,61540.78947368421,240184.2105263158
E02003962,53000,241000,55893.42105263158,190403.81578947368
E02003963,42000,215000,49889.57894736842,183373.68421052632
E02003907,47950,364000,60457.89473684211,301000
E02003964,56500,325000,67907.8947368421,277865.7894736842
E02003908,55000,272750,63455.26315789474,259540.7894736842
E02003909,54000,262000,59159.07894736842,239787.8947368421
E02003910,46000,265250,56810.52631578947,241326.31578947368
E02003918,45500,265000,53300,220639.47368421053
E02003919,35975,187500,41651.31578947369,162507.8947368421
E02003911,83000,425000,90243.42105263157,323843.6842105263
E02003912,59950,413000,80986.84210526316,324785.5263157895
E02003920,39000,205000,45817.10526315789,188657.63157894736
E02003921,40000,229950,46901.31578947369,207403.94736842104
E02003922,36750,205000,43327.63157894737,191068.94736842104
E02003923,35000,171000,37436.36842105263,160053.94736842104
E02003924,42000,205000,48306.57894736842,166727.63157894736
E02003943,50250,385000,61739.47368421053,333763.15789473685
E02003925,38000,190000,42202.63157894737,171263.15789473685
E02003913,68375,440000,88403.94736842105,384289.4736842105
E02003944,40500,257000,49688.15789473684,232319.47368421053
E02003945,59500,357500,72253.94736842105,293684.2105263158
E02003926,55000,280000,63388.15789473684,248859.13157894736
E02003914,42250,238500,48660.52631578947,212289.47368421053
E02003946,50000,298500,57834.21052631579,261168.42105263157
E02003915,46000,272000,54205.26315789474,246998.68421052632
E02003916,55475,360000,68539.47368421052,322357.8947368421
E02003917,49000,296000,59282.89473684211,266474.2894736842
E02003947,46500,280500,54828.94736842105,240443.42105263157
E02003927,65500,330000,75307.8947368421,285538.0263157895
E02003948,46000,235000,51747.36842105263,208786.18421052632
E02003949,39000,218750,44759.21052631579,182151.57894736843
E02003950,46500,277500,51700,240684.2105263158
E02003951,46375,303500,57159.21052631579,261946.05263157896
E02003928,50500,235000,53702.5,206707.8947368421
E02003929,50000,353000,62453.94736842105,293825
E02003930,65250,330000,78188.15789473684,288334.2105263158
E02004615,90000,455000,119681.57894736843,436851.3157894737
E02004616,81750,385000,93500,344051.0789473684
E02004617,88297.5,432500,103944.73684210527,385915.7894736842
E02004618,112750,565000,156454.73684210525,519657.8947368421
E02004619,120000,582500,133569.73684210525,482062.63157894736
E02004620,62000,336000,76332.76315789473,314617.1052631579
E02004621,65100,300000,73126.31578947368,267552.63157894736
E02004622,51500,335000,66892.1052631579,277505.2631578947
E02004623,77500,417500,102758.76315789473,383274.34210526315
E02004624,74000,409250,104805.26315789473,380657.36842105264
E02004625,73000,397475,89868.42105263157,339639.4736842105
E02004243,81750,382000,97382.8947368421,340499.0789473684
E02004244,72000,367500,89248.68421052632,335801.3157894737
E02004245,73500,425000,109057.5,368985.5263157895
E02004246,126500,622500,154161.84210526315,503473.6842105263
E02004247,115000,570000,141702.63157894736,511907.8947368421
E02004248,73500,360000,92540.78947368421,322947.36842105264
E02004249,91250,455000,107444.73684210527,415289.4736842105
E02004250,79500,356500,85940.78947368421,320456.5789473684
E02004251,66000,375000,83314.47368421052,334671.05263157893
E02004252,63500,335000,70738.15789473684,306421.05263157893
E02004253,86000,450000,112338.15789473684,401868.2894736842
E02004254,60000,390750,83297.36842105263,340526.3157894737
E02004255,55000,235500,61884.31578947369,222625
E02004256,59250,317000,81400,281947.36842105264
E02004257,53000,264975,58727.63157894737,229762.15789473685
E02004258,65500,307000,75347.8947368421,268315.7894736842
E02004259,84000,415000,102088.15789473684,358313.15789473685
E02004260,68250,375000,86140.78947368421,325152.2368421053
E02004261,57000,240000,60653.94736842105,231023.68421052632
E02004262,90000,415750,103809.21052631579,341297.36842105264
E02004263,76000,385000,86298.68421052632,337102.63157894736
E02004264,56500,273000,64588.15789473684,268442.1052631579
E02004265,67750,345000,77818.42105263157,310190.7894736842
E02004266,66000,330000,86813.15789473684,286736.84210526315
E02004267,86000,543050,120011.84210526316,483644.7368421053
E02004268,59600,345000,72069.07894736843,309236.84210526315
E02004269,60000,295000,75875.13157894737,280197.2368421053
E02004270,72250,345000,96568.42105263157,311681.86842105264
E02004271,63500,350000,76297.71052631579,301465.7894736842
E02004272,76000,352000,90702.63157894737,317130.9210526316
E02004273,70500,395000,87931.57894736843,358892.1052631579
E02004274,54000,303500,64164.47368421053,263184.2105263158
E02004275,74000,425000,84510.44736842105,352092.1052631579
E02004276,51000,285000,66892.1052631579,261682.8947368421
E02004277,57250,305000,65497.36842105263,283500
E02004278,57000,292500,65784.21052631579,272236.84210526315
E02004279,68000,357500,82292.1052631579,290802.63157894736
E02004280,57000,315000,70470.15789473684,289028.0789473684
E02004281,48000,239995,50472,210314.73684210525
E02004282,64250,320000,81346.05263157895,302480.2631578947
E02004283,61000,300000,69880.26315789473,269897.36842105264
E02004284,45000,210000,51236.57894736842,180327.63157894736
E02004285,45000,232000,52487.65789473684,214842.1052631579
E02004286,53950,253500,63413.15789473684,232407.8947368421
E02004287,50000,265000,61252.63157894737,225899.47368421053
E02004288,32500,207750,43184.21052631579,180423.15789473685
E02004289,38000,205000,44648.68421052631,186169.73684210525
E02004129,55000,375000,70004.34210526316,324497.36842105264
E02004130,41000,219000,51584.21052631579,209921.57894736843
E02004131,52850,255000,62455.26315789474,231552.63157894736
E02004132,58000,332000,73396.05263157895,294735.2894736842
E02004133,50000,250000,61107.89473684211,233601.18421052632
E02004134,73250,283497.5,83002,264237.36842105264
E02004135,82000,413000,98789.47368421052,340168.4210526316
E02004136,65000,333250,73297.26315789473,326460.13157894736
E02004137,85000,425000,98421.05263157895,404863.15789473685
